title,description,category,price,brand,specTableContent,text_for_embedding
" "" Microonda Panasonic NE-1054"", INVERTER NN-SF564S"", Sony LED 55"" 4K Android TV | XBR-55X707D"", NN-SF564M"", NN-ST661S"", JBL Pulse 2 Bocina PortÃ¡til InalÃ¡mbrica"", Bravia Led KDL-55W655D Full HD"", 60"" / KDL-60W607B"", Altavoz Bluetooth Flip 3"", 65"" Ultra HD TV| XBR-65X857D"", Microondas NN-GD693RPH"", XBR-65X757D"", 32"" NN-GF574S"", NN-ST651"", Auriculares SkullCandy CHOPS BUDS"", NN-GF574M"", NN-ST765SRPH"", Xtreme - portÃ¡til"", 40'' KDL-40W657D"", Go PANASONIC CAPACIDAD 0.9 PÂ³ 800 WATTS"", NN-SA968WRPH"", NN-SA768W"", NN-ST762SRBH"", 48"" KDL-48W657D"", 49"" XBR-49X707D"", TV|XBR-55X857D"", ""LENTE SONY E PZ 16-50 mm F3,5-5,6 OSS"", portatil Barricade"", Barricade Mini""","""Lente retrÃ¡ctil con zoom electrÃ³nicoE PZ 16â50 mm F3,5â5,6 OSS (SELP1650)Este zoom de medio alcance retrÃ¡ctil y ligero, estupendo para viajes, se pliega hasta sÃ³lo 29,9 mm. AdemÃ¡s, incluye un zoom electrÃ³nico que permite su uso de forma fluida, silenciosa y sin esfuerzo."" ",Camera_and_Photo,,,,"Title:  "" Microonda Panasonic NE-1054"", INVERTER NN-SF564S"", Sony LED 55"" 4K Android TV | XBR-55X707D"", NN-SF564M"", NN-ST661S"", JBL Pulse 2 Bocina PortÃ¡til InalÃ¡mbrica"", Bravia Led KDL-55W655D Full HD"", 60"" / KDL-60W607B"", Altavoz Bluetooth Flip 3"", 65"" Ultra HD TV| XBR-65X857D"", Microondas NN-GD693RPH"", XBR-65X757D"", 32"" NN-GF574S"", NN-ST651"", Auriculares SkullCandy CHOPS BUDS"", NN-GF574M"", NN-ST765SRPH"", Xtreme - portÃ¡til"", 40'' KDL-40W657D"", Go PANASONIC CAPACIDAD 0.9 PÂ³ 800 WATTS"", NN-SA968WRPH"", NN-SA768W"", NN-ST762SRBH"", 48"" KDL-48W657D"", 49"" XBR-49X707D"", TV|XBR-55X857D"", ""LENTE SONY E PZ 16-50 mm F3,5-5,6 OSS"", portatil Barricade"", Barricade Mini"", Category: Camera_and_Photo, Price: None, Brand: None, Specifications: None"
" ""Samsung NX300 Mirrorless Digital Camera with 20-50mm F/3.5-5.6 ED II Lens (White) + Accessory Bundle""@en Bundle - Fumfie.com""@en",,Camera_and_Photo,,,,"Title:  ""Samsung NX300 Mirrorless Digital Camera with 20-50mm F/3.5-5.6 ED II Lens (White) + Accessory Bundle""@en Bundle - Fumfie.com""@en, Category: Camera_and_Photo, Price: None, Brand: None, Specifications: None"
" ""Logitech HD Pro Webcam C920, Widescreen Video Calling and Recording, 1080p Camera, Desktop or Laptop Webcam""@en-US ""Computer Accessories & Peripherals - Page 2 | 5 Free Hosting""@en-US","""HD Pro Webcam C920 With the Logitech HD Pro Webcam C920, youâ€™ll be seen in more clarity and detail than ever before with Full HD 1080p video callingâ€”the highest quality available. Enjoy vibrant, true to life video clips that capture the smallest details. No time to talk? Send the people you care about a Full HD video clip.  Advanced Compression Technology Faster, smoother, and compatible with more computers, H.264 encoding takes the pressure of compressing off your computer so you can enjoy quick uploads.   Logitech Quality The C920 goes above and beyond the typical webcam, offering amazing clarity and detail thanks to the five-element, Full HD glass lens and precisely tuned autofocus. Dual mics capture natural stereo sound for superior audio.   Connect Like a Pro Whatever your network, connect with everyone you care about through Full HD 1080p on Skype, and fluid HD 720p on FaceTime for Mac. You can also make high-quality video calls with Google Hangouts and nearly all other video-calling clients. Two mics with automatic noise reduction allow friends, family, and clients to hear the real you.   Compatibility & System Requirements  Mac OS 10.6 or later (HD 720p on FaceTime for Mac or other supported video-calling clients; Full HD 1080p video recording with QuickTime Player)   Windows 7, Windows 8, Windows 10 or later  Android v 5.0 or above  Chrome OS   Available USB port   Internet connection  Technical Specifications  Full HD 1080p video calling (up to 1920 x 1080 pixels) with the latest version of Skype for Windows   720p HD video calling (up to 1280 x 720 pixels) with supported clients   Full HD video recording (up to 1920 x 1080 pixels)   H.264 video compression   Full HD glass lens with precise autofocus   Built-in dual mics with automatic noise reduction   Automatic low-light correction   Tripod-ready universal clip fits laptops and LCD monitors  Package Contents Webcam & 6-foot cable User documentation 2 year limited warranty""@en-US ",Computers_and_Accessories,,"""Logitech""@en-US",,"Title:  ""Logitech HD Pro Webcam C920, Widescreen Video Calling and Recording, 1080p Camera, Desktop or Laptop Webcam""@en-US ""Computer Accessories & Peripherals - Page 2 | 5 Free Hosting""@en-US, Category: Computers_and_Accessories, Price: None, Brand: ""Logitech""@en-US, Specifications: None"
" ""Logitech HD Pro Webcam C920, Widescreen Video Calling and Recording, 1080p Camera, Desktop or Laptop Webcam""@en-US ""Office Furniture & Lighting | Office Outlet Express""@en-US","""HD Pro Webcam C920 With the Logitech HD Pro Webcam C920, youâ€™ll be seen in more clarity and detail than ever before with Full HD 1080p video callingâ€”the highest quality available. Enjoy vibrant, true to life video clips that capture the smallest details. No time to talk? Send the people you care about a Full HD video clip.  Advanced Compression Technology Faster, smoother, and compatible with more computers, H.264 encoding takes the pressure of compressing off your computer so you can enjoy quick uploads.   Logitech Quality The C920 goes above and beyond the typical webcam, offering amazing clarity and detail thanks to the five-element, Full HD glass lens and precisely tuned autofocus. Dual mics capture natural stereo sound for superior audio.   Connect Like a Pro Whatever your network, connect with everyone you care about through Full HD 1080p on Skype, and fluid HD 720p on FaceTime for Mac. You can also make high-quality video calls with Google Hangouts and nearly all other video-calling clients. Two mics with automatic noise reduction allow friends, family, and clients to hear the real you.   Compatibility & System Requirements  Mac OS 10.6 or later (HD 720p on FaceTime for Mac or other supported video-calling clients; Full HD 1080p video recording with QuickTime Player)   Windows 7, Windows 8, Windows 10 or later  Android v 5.0 or above  Chrome OS   Available USB port   Internet connection  Technical Specifications  Full HD 1080p video calling (up to 1920 x 1080 pixels) with the latest version of Skype for Windows   720p HD video calling (up to 1280 x 720 pixels) with supported clients   Full HD video recording (up to 1920 x 1080 pixels)   H.264 video compression   Full HD glass lens with precise autofocus   Built-in dual mics with automatic noise reduction   Automatic low-light correction   Tripod-ready universal clip fits laptops and LCD monitors  Package Contents Webcam & 6-foot cable User documentation 2 year limited warranty""@en-US ",Computers_and_Accessories,,"""Logitech""@en-US",,"Title:  ""Logitech HD Pro Webcam C920, Widescreen Video Calling and Recording, 1080p Camera, Desktop or Laptop Webcam""@en-US ""Office Furniture & Lighting | Office Outlet Express""@en-US, Category: Computers_and_Accessories, Price: None, Brand: ""Logitech""@en-US, Specifications: None"
" "" LUMIX G Vario Lens, 14-45mm, F3.5-5.6 ASPH., Micro Four Thirds, MEGA Optical I.S. - H-FS014045 ""@en, ""@en ""Panasonic Lumix VARIO 14-45mm / ASPH. O.I.S. Lens""@en","""
Features
LUMIX G VARIO 14-45mm / F3.5-5.6 ASPH / MEGA O.I.S. Lens for select Panasonic LUMIX® Digital Cameras
""@en ",Camera_and_Photo,,,,"Title:  "" LUMIX G Vario Lens, 14-45mm, F3.5-5.6 ASPH., Micro Four Thirds, MEGA Optical I.S. - H-FS014045 ""@en, ""@en ""Panasonic Lumix VARIO 14-45mm / ASPH. O.I.S. Lens""@en, Category: Camera_and_Photo, Price: None, Brand: None, Specifications: None"
" ""Panasonic Lumix G Vario 14-45mm f/3.5-5.6 Asph. Mega OIS - Prijzen ""@NL Tweakers""@NL",,Camera_and_Photo,,," Categorie Cameralenzen Merk Panasonic Productserie Lumix G Vario Product Panasonic Lumix G Vario 14-45mm f/3.5-5.6 Asph. Mega OIS Uitvoering Panasonic Lumix G Vario 14-45mm f/3.5-5.6 Asph. Mega OIS EAN 5025232518913 SKU H-FS014045, H-FS014045E Tweakers ID 223019","Title:  ""Panasonic Lumix G Vario 14-45mm f/3.5-5.6 Asph. Mega OIS - Prijzen ""@NL Tweakers""@NL, Category: Camera_and_Photo, Price: None, Brand: None, Specifications:  Categorie Cameralenzen Merk Panasonic Productserie Lumix G Vario Product Panasonic Lumix G Vario 14-45mm f/3.5-5.6 Asph. Mega OIS Uitvoering Panasonic Lumix G Vario 14-45mm f/3.5-5.6 Asph. Mega OIS EAN 5025232518913 SKU H-FS014045, H-FS014045E Tweakers ID 223019"
" ""Canon BG-E21 Battery Grip voor EOS 6D mark II - Prijzen ""@NL Tweakers""@NL",,Camera_and_Photo,,," Categorie Camera-accessoires Merk Canon Product Canon BG-E21 Battery Grip voor EOS 6D mark II Uitvoering Canon BG-E21 Battery Grip voor EOS 6D mark II EAN 4549292087512 SKU 2130C001, 2130C001AA Tweakers ID 986613 Productprijs € 189,- Pakketpost € 0,- iDeal € 0,- Totaal € 189,- Onjuiste prijs melden Productprijs € 189,- Pakketpost - Voor 23.59 besteld, morgen gratis thuisbezorgd! € 0,- iDeal € 0,- Totaal € 189,- Onjuiste prijs melden Productprijs € 189,- Pakketpost Nederland € 0,- iDeal € 0,- Totaal € 189,- Onjuiste prijs melden Productprijs € 189,- Pakketpost (vanaf € 50,-) € 0,- iDeal € 0,- Totaal € 189,- Onjuiste prijs melden Productprijs € 189,- Pakketpost Nederland € 0,- iDeal € 0,- Totaal € 189,- Onjuiste prijs melden Productprijs € 189,- Pakketpost Benelux € 0,- iDeal € 0,- Totaal € 189,- Onjuiste prijs melden Productprijs € 189,- Opsturen vanaf €50,- € 0,- iDeal € 0,- Totaal € 189,- Onjuiste prijs melden Productprijs € 190,- Pakketpost (boven €20,-) € 0,- iDeal € 0,- Totaal € 190,- Onjuiste prijs melden Productprijs € 190,95 Pakketpost € 3,95 iDeal € 0,- Totaal € 194,90 Onjuiste prijs melden Productprijs € 196,90 Pakketpost max. €12,- € 0,- iDeal € 0,- Totaal € 196,90 Onjuiste prijs melden Productprijs € 197,- Pakketpost (vanaf € 50,-) € 0,- iDEAL € 0,- Totaal € 197,- Onjuiste prijs melden Productprijs € 199,- Pakketpost Nederland (vanaf € 75,-) € 0,- iDeal € 0,- Totaal € 199,- Onjuiste prijs melden Productprijs € 199,- Pakketpost Nederland (vanaf € 75,-) € 0,- iDeal € 0,- Totaal € 199,- Onjuiste prijs melden Productprijs € 193,45 Pakketpost vanaf € 99,- € 5,95 iDeal € 0,50 Totaal € 199,90 Onjuiste prijs melden","Title:  ""Canon BG-E21 Battery Grip voor EOS 6D mark II - Prijzen ""@NL Tweakers""@NL, Category: Camera_and_Photo, Price: None, Brand: None, Specifications:  Categorie Camera-accessoires Merk Canon Product Canon BG-E21 Battery Grip voor EOS 6D mark II Uitvoering Canon BG-E21 Battery Grip voor EOS 6D mark II EAN 4549292087512 SKU 2130C001, 2130C001AA Tweakers ID 986613 Productprijs € 189,- Pakketpost € 0,- iDeal € 0,- Totaal € 189,- Onjuiste prijs melden Productprijs € 189,- Pakketpost - Voor 23.59 besteld, morgen gratis thuisbezorgd! € 0,- iDeal € 0,- Totaal € 189,- Onjuiste prijs melden Productprijs € 189,- Pakketpost Nederland € 0,- iDeal € 0,- Totaal € 189,- Onjuiste prijs melden Productprijs € 189,- Pakketpost (vanaf € 50,-) € 0,- iDeal € 0,- Totaal € 189,- Onjuiste prijs melden Productprijs € 189,- Pakketpost Nederland € 0,- iDeal € 0,- Totaal € 189,- Onjuiste prijs melden Productprijs € 189,- Pakketpost Benelux € 0,- iDeal € 0,- Totaal € 189,- Onjuiste prijs melden Productprijs € 189,- Opsturen vanaf €50,- € 0,- iDeal € 0,- Totaal € 189,- Onjuiste prijs melden Productprijs € 190,- Pakketpost (boven €20,-) € 0,- iDeal € 0,- Totaal € 190,- Onjuiste prijs melden Productprijs € 190,95 Pakketpost € 3,95 iDeal € 0,- Totaal € 194,90 Onjuiste prijs melden Productprijs € 196,90 Pakketpost max. €12,- € 0,- iDeal € 0,- Totaal € 196,90 Onjuiste prijs melden Productprijs € 197,- Pakketpost (vanaf € 50,-) € 0,- iDEAL € 0,- Totaal € 197,- Onjuiste prijs melden Productprijs € 199,- Pakketpost Nederland (vanaf € 75,-) € 0,- iDeal € 0,- Totaal € 199,- Onjuiste prijs melden Productprijs € 199,- Pakketpost Nederland (vanaf € 75,-) € 0,- iDeal € 0,- Totaal € 199,- Onjuiste prijs melden Productprijs € 193,45 Pakketpost vanaf € 99,- € 5,95 iDeal € 0,50 Totaal € 199,90 Onjuiste prijs melden"
" ""Canon EOS 5D Mark IV Digital SLR Camera Body Only""@en "" Search Results at Unique Photo ""@en","""
	Canon EOS 5D Mark IV DSLR camera
	30.4MP full-frame CMOS sensor
	DIGIC 6+ image processor
	Dual pixel CMOS AF systems
	DCI 4K video recording
	3.2"" 1.62m-dot clear view II LCD screen
	Intelligent viewfinder II
	Digital lens optimizer technology
	Mirror vibration control system
	Built-in GPS module, Wi-Fi and NFC
	Color: Black


	Related mobile apps:


	Canon Camera Connect


	

""@en ",Camera_and_Photo,,,,"Title:  ""Canon EOS 5D Mark IV Digital SLR Camera Body Only""@en "" Search Results at Unique Photo ""@en, Category: Camera_and_Photo, Price: None, Brand: None, Specifications: None"
" ""Mini-Bullet HD-Netzwerkkamera zur Außenmontage""@de ""DCS-7010L Mini-Bullet Außenmontage | D-Link Deutschland""@de","""
              Die DCS-7010L Mini-Bullet HD-Netzwerkkamera zur Außenmontage ist eine IP-Überwachungskamera mit mydlink-Unterstützung, mit der Sie Außenbereiche rund um die Uhr überwachen können. Dank dem robusten Gehäuse und der leistungsstarken Infrarot-LED-Beleuchtung ist das Gerät auch bei Wind und Wetter ideal für Rund-um-die-Uhr-Überwachung geeignet.
				
					
					
						
							Datenblatt downloaden.
						
					
				
              
				 
	                        Bezugsquellen
	                        
				      
              
            ""@de ",Camera_and_Photo,,,,"Title:  ""Mini-Bullet HD-Netzwerkkamera zur Außenmontage""@de ""DCS-7010L Mini-Bullet Außenmontage | D-Link Deutschland""@de, Category: Camera_and_Photo, Price: None, Brand: None, Specifications: None"
" ""Mini caméra Cloud à dôme HD PoE""@fr ""DCS-6004L PoE Mini Dome Camera | D-Link France""@fr","""
              La mini caméra Cloud à dôme HD PoE DCS-6004L est une caméra de surveillance vidéo mydlink™ ultra compacte dotée de la connectivité PoE (alimentation électrique par câble Ethernet), ce qui la rend idéale pour la surveillance des zones difficiles à atteindre ou qui nécessitent une surveillance discrète.
				
					
					
						
							Télécharger la fiche technique.
						
					
				
              
				 
	                        Voir la liste de nos partenaires
	                        
				      
              
            ""@fr ",Camera_and_Photo,,, Version Description Date DNR_2020_04P_Cam_Support_list DNR-2020-04P Camera Support List 22/09/2016 Télécharger DEU_Quick_Guide_on_mydlink_Cameras_Rev Quick Guide on mydlink Cameras 03/12/2014 Télécharger CE declaration CE declaration 15/09/2014 Télécharger DEU_IP_Surveillance_Cheat_Sheet - 06/06/2014 Télécharger,"Title:  ""Mini caméra Cloud à dôme HD PoE""@fr ""DCS-6004L PoE Mini Dome Camera | D-Link France""@fr, Category: Camera_and_Photo, Price: None, Brand: None, Specifications:  Version Description Date DNR_2020_04P_Cam_Support_list DNR-2020-04P Camera Support List 22/09/2016 Télécharger DEU_Quick_Guide_on_mydlink_Cameras_Rev Quick Guide on mydlink Cameras 03/12/2014 Télécharger CE declaration CE declaration 15/09/2014 Télécharger DEU_IP_Surveillance_Cheat_Sheet - 06/06/2014 Télécharger"
" ""Sigma 10-20mm f/3.5 EX-DC HSM Autofocus Zoom Lens For Canon Cameras""@en Cameras - Fumfie.com""@en",,Camera_and_Photo,,,,"Title:  ""Sigma 10-20mm f/3.5 EX-DC HSM Autofocus Zoom Lens For Canon Cameras""@en Cameras - Fumfie.com""@en, Category: Camera_and_Photo, Price: None, Brand: None, Specifications: None"
" ""Sigma 120-400mm F4.5-5.6 APO DG HSM (Sony) - Prijzen ""@NL Tweakers""@NL",,Camera_and_Photo,,," Categorie Cameralenzen Merk Sigma Product Sigma 120-400mm F/4.5-5.6 DG APO (OS) HSM Uitvoering Sigma 120-400mm F4.5-5.6 APO DG HSM (Sony) EAN 0085126728625, 0085126927219 SKU SI120400S Tweakers ID 283416 Productprijs € 729,- Pakketpost - Voor 23.59 besteld, morgen gratis thuisbezorgd! € 0,- iDeal € 0,- Totaal € 729,- Onjuiste prijs melden Productprijs € 729,- Pakketpost (boven €20,-) € 0,- iDeal € 0,- Totaal € 729,- Onjuiste prijs melden","Title:  ""Sigma 120-400mm F4.5-5.6 APO DG HSM (Sony) - Prijzen ""@NL Tweakers""@NL, Category: Camera_and_Photo, Price: None, Brand: None, Specifications:  Categorie Cameralenzen Merk Sigma Product Sigma 120-400mm F/4.5-5.6 DG APO (OS) HSM Uitvoering Sigma 120-400mm F4.5-5.6 APO DG HSM (Sony) EAN 0085126728625, 0085126927219 SKU SI120400S Tweakers ID 283416 Productprijs € 729,- Pakketpost - Voor 23.59 besteld, morgen gratis thuisbezorgd! € 0,- iDeal € 0,- Totaal € 729,- Onjuiste prijs melden Productprijs € 729,- Pakketpost (boven €20,-) € 0,- iDeal € 0,- Totaal € 729,- Onjuiste prijs melden"
" ""Kingston 32GB SDHC/SDXC UHS-I U3 Class 3 Flash Memory Card (SDA3/32GB)""@en ""▷ Kingston (… | OcUK""@en","""Move to faster performance with Kingston’s SDHC/SDXC UHS-I U3 Flash card. With speeds of 90MB/s read and 80MB/s write.""@en ",Camera_and_Photo,,"""Kingston""@en",,"Title:  ""Kingston 32GB SDHC/SDXC UHS-I U3 Class 3 Flash Memory Card (SDA3/32GB)""@en ""▷ Kingston (… | OcUK""@en, Category: Camera_and_Photo, Price: None, Brand: ""Kingston""@en, Specifications: None"
" ""Kingston - flash memory card 32 GB SDHC UHS-I"" "" Kingston UHS-I SDA3/32GB Flash Memory Cards CDWG.com","""Move to faster performance with Kingston's SDHC/SDXC UHS-I U3 Flash card. With speeds of 90MB/s read and 80MB/s write, it reads up to 9x faster and writes up to 8x faster than standard Class 10 SD cards. It meets the SD Association's latest specification release, UHS-I U3 (Ultra High-Speed Bus, Speed Class 3), which guarantees performance of at least 30MB/s and enough bandwidth to record and playback 4K2K video without interruption.Users can capture cinema-quality Full HD (1080p), Ultra HD (2160p), 3D and 4K2K videos on high-performance cameras such as Digital Single Lens Reflex (D-SLR), Digital Single Lens Mirrorless (D-SLM), camcorders and video cameras. It's ideal for television recordings as well as live broadcasts, plus it lets you edit files faster and provides faster upload times, especially when using USB 3.0 card readers. Its higher sustained write speeds ensure video integrity by reducing stutter and allow photographers to shoot in continuous burst mode."" ",Camera_and_Photo,"""$"", ""27.92""",,,"Title:  ""Kingston - flash memory card 32 GB SDHC UHS-I"" "" Kingston UHS-I SDA3/32GB Flash Memory Cards CDWG.com, Category: Camera_and_Photo, Price: ""$"", ""27.92"", Brand: None, Specifications: None"
" ""Nilox Remote Control F60 Evo"" Evo comprar e ofertas na Smashinn""","""
		Description Nilox Remote Control F60 Evo 
		 
		
			Tradução gerada automaticamente
			Ver descrição original em Inglês
		
		
		
			O controle remoto da Nilox permite-lhe operar remotamente suas câmeras de ação EVO, como o F 60 EVO.Com o controle remoto, você pode iniciar / parar a gravação de vídeo, tirar fotos, alterar o ângulo de visão e definir os parâmetros principais da câmera.Características:Disparadores Gravar Iniciar / Parar.Ajuste de parâmetros.
			Adora ? Peça já Nilox Remote Control F60 Evo e aproveite as suas atividades de lazer com a segurança e a confiança que a Nilox lhe proporciona. Não se esqueça que temos uma grande seleção de Eletrônica para todos os tamanhos e condições meteorológicas. De modo a poder oferecer-lhe os modelos de  mais eficazes, a maioria dos nossos artigos Acessórios câmeras de ação foram concebidos em colaboração com especialistas!
			
				
					
				
				
				 
				
					Clique no link seguinte para obter mais informações sobre:
					Especificações 
				
			
			
				
					
				
				
					Clique no link seguinte para obter mais informações sobre:
					Manual
				
			
			
				
					Guia de tamanhos
				
			
		
	"" ",Camera_and_Photo,,"""Nilox""",,"Title:  ""Nilox Remote Control F60 Evo"" Evo comprar e ofertas na Smashinn"", Category: Camera_and_Photo, Price: None, Brand: ""Nilox"", Specifications: None"
